Country or Territory,Country Code,Indicator Name,Indicator Code,Year,Population,Last5Years,Region,IncomeGroup,Pop15_64_pct,NetMigration,BirthRate,DeathRate
Morocco,MAR,"Population, total",SP.POP.TOTL,1994,26000822,FALSE,Middle East & North Africa,Lower middle income,58.6984815576507,-115404,26.344,7.059
Morocco,MAR,"Population, total",SP.POP.TOTL,1995,26399429,FALSE,Middle East & North Africa,Lower middle income,59.2271817550899,-85386,25.766,6.956
Morocco,MAR,"Population, total",SP.POP.TOTL,1996,26808107,FALSE,Middle East & North Africa,Lower middle income,59.7276626110217,-95331,25.532,6.825
Morocco,MAR,"Population, total",SP.POP.TOTL,1997,27213337,FALSE,Middle East & North Africa,Lower middle income,60.2243598423817,-96502,25.141,6.738
Morocco,MAR,"Population, total",SP.POP.TOTL,1998,27621648,FALSE,Middle East & North Africa,Lower middle income,60.708472209913,-80286,24.478,6.644
Morocco,MAR,"Population, total",SP.POP.TOTL,1999,28027179,FALSE,Middle East & North Africa,Lower middle income,61.1816647479637,-74343,23.42,6.541
Morocco,MAR,"Population, total",SP.POP.TOTL,2000,28423435,FALSE,Middle East & North Africa,Lower middle income,61.6417603705928,-67569,22.689,6.458
Morocco,MAR,"Population, total",SP.POP.TOTL,2001,28814643,FALSE,Middle East & North Africa,Lower middle income,62.0956411310673,-63967,22.087,6.379
Morocco,MAR,"Population, total",SP.POP.TOTL,2002,29198142,FALSE,Middle East & North Africa,Lower middle income,62.5550105646279,-67802,21.6,6.32
Morocco,MAR,"Population, total",SP.POP.TOTL,2003,29571415,FALSE,Middle East & North Africa,Lower middle income,63.0194232670397,-84460,21.589,6.282
Morocco,MAR,"Population, total",SP.POP.TOTL,2004,29953018,FALSE,Middle East & North Africa,Lower middle income,63.5123568597936,-66749,21.686,6.27
Morocco,MAR,"Population, total",SP.POP.TOTL,2005,30358144,FALSE,Middle East & North Africa,Lower middle income,64.0239090373904,-59024,21.818,6.195
Morocco,MAR,"Population, total",SP.POP.TOTL,2006,30771178,FALSE,Middle East & North Africa,Lower middle income,64.485289846318,-72364,21.858,6.155
Morocco,MAR,"Population, total",SP.POP.TOTL,2007,31186468,FALSE,Middle East & North Africa,Lower middle income,64.8688030334182,-73759,21.922,6.097
Morocco,MAR,"Population, total",SP.POP.TOTL,2008,31606767,FALSE,Middle East & North Africa,Lower middle income,65.1890331774369,-78912,21.859,6.047
Morocco,MAR,"Population, total",SP.POP.TOTL,2009,32030778,FALSE,Middle East & North Africa,Lower middle income,65.446988206156007,-82203,21.913,6.01
Morocco,MAR,"Population, total",SP.POP.TOTL,2010,32467016,FALSE,Middle East & North Africa,Lower middle income,65.6330807492915,-70510,21.871,5.984
Morocco,MAR,"Population, total",SP.POP.TOTL,2011,32912588,FALSE,Middle East & North Africa,Lower middle income,65.7630625364839,-67447,21.506,5.91
Morocco,MAR,"Population, total",SP.POP.TOTL,2012,33355241,FALSE,Middle East & North Africa,Lower middle income,65.8772894808751,-65251,20.978,5.847
Morocco,MAR,"Population, total",SP.POP.TOTL,2013,33787571,FALSE,Middle East & North Africa,Lower middle income,65.991953076473,-67096,20.341,5.771
Morocco,MAR,"Population, total",SP.POP.TOTL,2014,34204780,FALSE,Middle East & North Africa,Lower middle income,66.0797555195502,-72065,19.787,5.716
Morocco,MAR,"Population, total",SP.POP.TOTL,2015,34607588,FALSE,Middle East & North Africa,Lower middle income,66.1307172558412,-81248,19.488,5.686
Morocco,MAR,"Population, total",SP.POP.TOTL,2016,35023457,FALSE,Middle East & North Africa,Lower middle income,66.1624198581765,-39302,19.224,5.672
Morocco,MAR,"Population, total",SP.POP.TOTL,2017,35446392,FALSE,Middle East & North Africa,Lower middle income,66.1569857377868,-60472,18.918,5.63
Morocco,MAR,"Population, total",SP.POP.TOTL,2018,35839760,FALSE,Middle East & North Africa,Lower middle income,66.1084881706797,-88159,18.573,5.616
Morocco,MAR,"Population, total",SP.POP.TOTL,2019,36210898,TRUE,Middle East & North Africa,Lower middle income,66.0482046040394,-91217,18.258,5.629
Morocco,MAR,"Population, total",SP.POP.TOTL,2020,36584208,TRUE,Middle East & North Africa,Lower middle income,66.0303401948732,-35474,17.85,6.479
Morocco,MAR,"Population, total",SP.POP.TOTL,2021,36954442,TRUE,Middle East & North Africa,Lower middle income,66.0542531523781,-47902,17.458,6.422
Morocco,MAR,"Population, total",SP.POP.TOTL,2022,37329064,TRUE,Middle East & North Africa,Lower middle income,66.0858881969288,-38594,17.035,5.572
Morocco,MAR,"Population, total",SP.POP.TOTL,2023,37712505,TRUE,Middle East & North Africa,Lower middle income,66.1390605052621,-39650,16.701,5.638
Morocco,MAR,"Population, total",SP.POP.TOTL,2024,38081173,TRUE,Middle East & North Africa,Lower middle income,66.2284391817447,-46802,NA,NA
Monaco,MCO,"Population, total",SP.POP.TOTL,1960,21808,FALSE,Europe & Central Asia,High income,66.5558510638298,103,16.719,15.79
Monaco,MCO,"Population, total",SP.POP.TOTL,1961,21901,FALSE,Europe & Central Asia,High income,66.8371307246244,52,16.619,16.018
Monaco,MCO,"Population, total",SP.POP.TOTL,1962,22078,FALSE,Europe & Central Asia,High income,66.7368707113255,283,16.528,16.269
Monaco,MCO,"Population, total",SP.POP.TOTL,1963,22385,FALSE,Europe & Central Asia,High income,66.0531605986151,333,16.257,16.428
Monaco,MCO,"Population, total",SP.POP.TOTL,1964,22686,FALSE,Europe & Central Asia,High income,65.3185815352743,287,15.985,16.354
Monaco,MCO,"Population, total",SP.POP.TOTL,1965,22941,FALSE,Europe & Central Asia,High income,64.7544735293477,243,15.846,16.378
Monaco,MCO,"Population, total",SP.POP.TOTL,1966,23131,FALSE,Europe & Central Asia,High income,64.4149499578479,162,15.781,16.452
Monaco,MCO,"Population, total",SP.POP.TOTL,1967,23230,FALSE,Europe & Central Asia,High income,64.3765739006909,67,15.825,16.757
Monaco,MCO,"Population, total",SP.POP.TOTL,1968,23437,FALSE,Europe & Central Asia,High income,64.2659043392926,388,15.873,16.967
Monaco,MCO,"Population, total",SP.POP.TOTL,1969,23831,FALSE,Europe & Central Asia,High income,63.8600981914313,450,15.777,16.954
Monaco,MCO,"Population, total",SP.POP.TOTL,1970,24229,FALSE,Europe & Central Asia,High income,63.588336050519,406,15.669,16.916
Monaco,MCO,"Population, total",SP.POP.TOTL,1971,24576,FALSE,Europe & Central Asia,High income,63.3999959310724,358,15.623,17.022
Monaco,MCO,"Population, total",SP.POP.TOTL,1972,24862,FALSE,Europe & Central Asia,High income,63.1948354919154,294,15.604,17.217
Monaco,MCO,"Population, total",SP.POP.TOTL,1973,25072,FALSE,Europe & Central Asia,High income,63.1860242501595,218,15.618,17.524
Monaco,MCO,"Population, total",SP.POP.TOTL,1974,25235,FALSE,Europe & Central Asia,High income,63.3101507856308,198,15.63,17.796
Monaco,MCO,"Population, total",SP.POP.TOTL,1975,25500,FALSE,Europe & Central Asia,High income,63.2262112507598,458,15.585,17.96
Monaco,MCO,"Population, total",SP.POP.TOTL,1976,25895,FALSE,Europe & Central Asia,High income,63.0500685473749,459,15.347,17.559
Monaco,MCO,"Population, total",SP.POP.TOTL,1977,26273,FALSE,Europe & Central Asia,High income,63.0768645212857,407,15.126,17.069
Monaco,MCO,"Population, total",SP.POP.TOTL,1978,26605,FALSE,Europe & Central Asia,High income,63.2688729773919,355,14.923,16.639
Monaco,MCO,"Population, total",SP.POP.TOTL,1979,26892,FALSE,Europe & Central Asia,High income,63.6422794459422,306,14.774,16.536
Monaco,MCO,"Population, total",SP.POP.TOTL,1980,27122,FALSE,Europe & Central Asia,High income,64.1644391188128,256,14.663,16.6
Monaco,MCO,"Population, total",SP.POP.TOTL,1981,27293,FALSE,Europe & Central Asia,High income,64.8243139266479,201,14.586,16.783
Monaco,MCO,"Population, total",SP.POP.TOTL,1982,27561,FALSE,Europe & Central Asia,High income,65.2613246739111,447,14.453,16.597
Monaco,MCO,"Population, total",SP.POP.TOTL,1983,27960,FALSE,Europe & Central Asia,High income,65.2277319790419,456,14.269,15.998
Monaco,MCO,"Population, total",SP.POP.TOTL,1984,28356,FALSE,Europe & Central Asia,High income,65.0620679926647,412,14.094,15.131
Monaco,MCO,"Population, total",SP.POP.TOTL,1985,28731,FALSE,Europe & Central Asia,High income,64.9472694998434,374,13.901,14.093
Monaco,MCO,"Population, total",SP.POP.TOTL,1986,29093,FALSE,Europe & Central Asia,High income,64.8586405430953,340,13.642,13.088
Monaco,MCO,"Population, total",SP.POP.TOTL,1987,29446,FALSE,Europe & Central Asia,High income,64.8084629491272,315,13.314,12.317
Monaco,MCO,"Population, total",SP.POP.TOTL,1988,29781,FALSE,Europe & Central Asia,High income,64.8276556807307,304,12.944,12.292
Monaco,MCO,"Population, total",SP.POP.TOTL,1989,30084,FALSE,Europe & Central Asia,High income,65.0705536257417,285,12.411,12.485
Monaco,MCO,"Population, total",SP.POP.TOTL,1990,30358,FALSE,Europe & Central Asia,High income,65.3111978523313,289,11.829,12.69
Monaco,MCO,"Population, total",SP.POP.TOTL,1991,30625,FALSE,Europe & Central Asia,High income,65.2533102581267,299,11.374,12.514
Monaco,MCO,"Population, total",SP.POP.TOTL,1992,30887,FALSE,Europe & Central Asia,High income,65.064024735726,293,11.11,12.203
Monaco,MCO,"Population, total",SP.POP.TOTL,1993,31136,FALSE,Europe & Central Asia,High income,64.8857413563296,276,11.014,11.944
Monaco,MCO,"Population, total",SP.POP.TOTL,1994,31375,FALSE,Europe & Central Asia,High income,64.7240681423404,262,11.006,11.727
Monaco,MCO,"Population, total",SP.POP.TOTL,1995,31609,FALSE,Europe & Central Asia,High income,64.5512354076371,246,11.109,11.569
Monaco,MCO,"Population, total",SP.POP.TOTL,1996,31837,FALSE,Europe & Central Asia,High income,64.3989006674519,229,11.271,11.449
Monaco,MCO,"Population, total",SP.POP.TOTL,1997,32063,FALSE,Europe & Central Asia,High income,64.2916179337232,212,11.52,11.344
Monaco,MCO,"Population, total",SP.POP.TOTL,1998,32267,FALSE,Europe & Central Asia,High income,64.2364608352057,173,11.799,11.239
Monaco,MCO,"Population, total",SP.POP.TOTL,1999,32410,FALSE,Europe & Central Asia,High income,64.285163300884,64,11.955,11.193
Monaco,MCO,"Population, total",SP.POP.TOTL,2000,32455,FALSE,Europe & Central Asia,High income,64.3316027053259,-33,12.23,11.108
Monaco,MCO,"Population, total",SP.POP.TOTL,2001,32447,FALSE,Europe & Central Asia,High income,64.1415230992079,-69,12.561,10.947
Monaco,MCO,"Population, total",SP.POP.TOTL,2002,32422,FALSE,Europe & Central Asia,High income,63.8033403759851,-60,11.341,10.532
Monaco,MCO,"Population, total",SP.POP.TOTL,2003,32374,FALSE,Europe & Central Asia,High income,63.4882392006054,-68,10.612,10.175
Monaco,MCO,"Population, total",SP.POP.TOTL,2004,32307,FALSE,Europe & Central Asia,High income,63.21597152364,-112,10.855,9.884
Monaco,MCO,"Population, total",SP.POP.TOTL,2005,32210,FALSE,Europe & Central Asia,High income,63.0223533064266,-147,10.735,9.921
Monaco,MCO,"Population, total",SP.POP.TOTL,2006,32057,FALSE,Europe & Central Asia,High income,62.9509475161819,-209,11.072,10.266
Monaco,MCO,"Population, total",SP.POP.TOTL,2007,31837,FALSE,Europe & Central Asia,High income,62.9839026305457,-274,11.483,10.738
Monaco,MCO,"Population, total",SP.POP.TOTL,2008,31836,FALSE,Europe & Central Asia,High income,62.6225028269883,206,12.176,10.908
Monaco,MCO,"Population, total",SP.POP.TOTL,2009,32364,FALSE,Europe & Central Asia,High income,61.4040508597649,785,11.821,11.104
Monaco,MCO,"Population, total",SP.POP.TOTL,2010,33163,FALSE,Europe & Central Asia,High income,59.8036998507395,808,11.328,11.875
Monaco,MCO,"Population, total",SP.POP.TOTL,2011,33946,FALSE,Europe & Central Asia,High income,58.2919680075415,866,10.209,12.874
Monaco,MCO,"Population, total",SP.POP.TOTL,2012,34711,FALSE,Europe & Central Asia,High income,56.8955086283887,906,10.28,14.423
Monaco,MCO,"Population, total",SP.POP.TOTL,2013,35447,FALSE,Europe & Central Asia,High income,55.6521003187858,926,10.131,16.242
Monaco,MCO,"Population, total",SP.POP.TOTL,2014,36128,FALSE,Europe & Central Asia,High income,54.5795504871568,916,10.684,18.028
Monaco,MCO,"Population, total",SP.POP.TOTL,2015,36757,FALSE,Europe & Central Asia,High income,53.6115569823435,939,10.585,19.5
Monaco,MCO,"Population, total",SP.POP.TOTL,2016,37276,FALSE,Europe & Central Asia,High income,52.8047537289409,798,10.757,20.841
Monaco,MCO,"Population, total",SP.POP.TOTL,2017,37678,FALSE,Europe & Central Asia,High income,52.1670470831785,798,10.001,21.068
Monaco,MCO,"Population, total",SP.POP.TOTL,2018,38154,FALSE,Europe & Central Asia,High income,51.4670615523726,999,10.194,21.274
Monaco,MCO,"Population, total",SP.POP.TOTL,2019,38109,TRUE,Europe & Central Asia,High income,51.1677031672308,-198,9.965,22.362
Monaco,MCO,"Population, total",SP.POP.TOTL,2020,38050,TRUE,Europe & Central Asia,High income,50.7404633316251,999,9.746,21.439
Monaco,MCO,"Population, total",SP.POP.TOTL,2021,38527,TRUE,Europe & Central Asia,High income,49.8961767072443,999,8.689,24.387
Monaco,MCO,"Population, total",SP.POP.TOTL,2022,38931,TRUE,Europe & Central Asia,High income,50.0378870580378,995,8.687,23.496
Monaco,MCO,"Population, total",SP.POP.TOTL,2023,38956,TRUE,Europe & Central Asia,High income,50.4639790535597,88,9.441,20.971
Monaco,MCO,"Population, total",SP.POP.TOTL,2024,38631,TRUE,Europe & Central Asia,High income,50.3611089539489,110,NA,NA
Moldova,MDA,"Population, total",SP.POP.TOTL,1960,2058020,FALSE,Europe & Central Asia,Upper middle income,60.5473890961364,13697,28.851,11.187
Moldova,MDA,"Population, total",SP.POP.TOTL,1961,2103327,FALSE,Europe & Central Asia,Upper middle income,60.0343460181616,14818,27.732,11.006
Moldova,MDA,"Population, total",SP.POP.TOTL,1962,2147227,FALSE,Europe & Central Asia,Upper middle income,59.713500946953,15884,25.76,10.819
Moldova,MDA,"Population, total",SP.POP.TOTL,1963,2188895,FALSE,Europe & Central Asia,Upper middle income,59.6449556022578,16816,24.094,10.671
Moldova,MDA,"Population, total",SP.POP.TOTL,1964,2228000,FALSE,Europe & Central Asia,Upper middle income,59.8364380918778,17509,22.147,10.54
Moldova,MDA,"Population, total",SP.POP.TOTL,1965,2265287,FALSE,Europe & Central Asia,Upper middle income,60.2147182552012,18066,21.491,10.492
Moldova,MDA,"Population, total",SP.POP.TOTL,1966,2301871,FALSE,Europe & Central Asia,Upper middle income,60.692426296737104,18601,20.79,10.485
Moldova,MDA,"Population, total",SP.POP.TOTL,1967,2337695,FALSE,Europe & Central Asia,Upper middle income,61.2364369942603,19175,20.207,10.516
Moldova,MDA,"Population, total",SP.POP.TOTL,1968,2373073,FALSE,Europe & Central Asia,Upper middle income,61.8141528988965,19830,19.853,10.58
Moldova,MDA,"Population, total",SP.POP.TOTL,1969,2408469,FALSE,Europe & Central Asia,Upper middle income,62.4019372276034,20561,19.686,10.648
Moldova,MDA,"Population, total",SP.POP.TOTL,1970,2437590,FALSE,Europe & Central Asia,Upper middle income,62.9676216688436,606,19.905,10.751
Moldova,MDA,"Population, total",SP.POP.TOTL,1971,2460611,FALSE,Europe & Central Asia,Upper middle income,63.5076275973357,-61,20.187,10.694
Moldova,MDA,"Population, total",SP.POP.TOTL,1972,2484742,FALSE,Europe & Central Asia,Upper middle income,64.0324561382252,481,20.548,10.637
Moldova,MDA,"Population, total",SP.POP.TOTL,1973,2510584,FALSE,Europe & Central Asia,Upper middle income,64.5150338842991,1156,20.966,10.623
Moldova,MDA,"Population, total",SP.POP.TOTL,1974,2538164,FALSE,Europe & Central Asia,Upper middle income,64.9770977879317,1785,21.351,10.627
Moldova,MDA,"Population, total",SP.POP.TOTL,1975,2566998,FALSE,Europe & Central Asia,Upper middle income,65.3893617475982,2355,21.426,10.644
Moldova,MDA,"Population, total",SP.POP.TOTL,1976,2596491,FALSE,Europe & Central Asia,Upper middle income,65.7061398649328,2885,21.377,10.67
Moldova,MDA,"Population, total",SP.POP.TOTL,1977,2626298,FALSE,Europe & Central Asia,Upper middle income,65.9267935488818,3245,21.261,10.711
Moldova,MDA,"Population, total",SP.POP.TOTL,1978,2656211,FALSE,Europe & Central Asia,Upper middle income,66.0421663934502,3483,21.158,10.759
Moldova,MDA,"Population, total",SP.POP.TOTL,1979,2683035,FALSE,Europe & Central Asia,Upper middle income,65.9253753189529,-6912,21.328,10.772
Moldova,MDA,"Population, total",SP.POP.TOTL,1980,2708675,FALSE,Europe & Central Asia,Upper middle income,65.7535782662814,-3693,21.409,10.314
Moldova,MDA,"Population, total",SP.POP.TOTL,1981,2735987,FALSE,Europe & Central Asia,Upper middle income,65.7140244203624,-6452,21.652,10.19
Moldova,MDA,"Population, total",SP.POP.TOTL,1982,2763101,FALSE,Europe & Central Asia,Upper middle income,65.6633895999954,-8412,22.052,10.176
Moldova,MDA,"Population, total",SP.POP.TOTL,1983,2791207,FALSE,Europe & Central Asia,Upper middle income,65.5440960327664,-10543,23.091,10.166
Moldova,MDA,"Population, total",SP.POP.TOTL,1984,2820518,FALSE,Europe & Central Asia,Upper middle income,65.330862679464,-12732,23.676,10.165
Moldova,MDA,"Population, total",SP.POP.TOTL,1985,2850787,FALSE,Europe & Central Asia,Upper middle income,65.0427979147787,-10627,23.376,10.025
Moldova,MDA,"Population, total",SP.POP.TOTL,1986,2883057,FALSE,Europe & Central Asia,Upper middle income,64.7078247705115,-8769,23.528,9.84
Moldova,MDA,"Population, total",SP.POP.TOTL,1987,2916306,FALSE,Europe & Central Asia,Upper middle income,64.4158011903473,-10796,23.375,9.617
Moldova,MDA,"Population, total",SP.POP.TOTL,1988,2948891,FALSE,Europe & Central Asia,Upper middle income,64.1800947576988,-4989,21.58,9.505
Moldova,MDA,"Population, total",SP.POP.TOTL,1989,2970039,FALSE,Europe & Central Asia,Upper middle income,63.9874824862931,-29307,19.577,9.598
Moldova,MDA,"Population, total",SP.POP.TOTL,1990,2977912,FALSE,Europe & Central Asia,Upper middle income,63.874780169071,-30053,18.577,9.905
Moldova,MDA,"Population, total",SP.POP.TOTL,1991,2981566,FALSE,Europe & Central Asia,Upper middle income,63.8132113242615,-29204,17.39,10.304
Moldova,MDA,"Population, total",SP.POP.TOTL,1992,2980965,FALSE,Europe & Central Asia,Upper middle income,63.7349307141925,-30136,16.802,10.974
Moldova,MDA,"Population, total",SP.POP.TOTL,1993,2975966,FALSE,Europe & Central Asia,Upper middle income,63.6546916268091,-31526,15.971,11.305
Moldova,MDA,"Population, total",SP.POP.TOTL,1994,2966745,FALSE,Europe & Central Asia,Upper middle income,63.6607511721844,-31616,15.054,11.71
Moldova,MDA,"Population, total",SP.POP.TOTL,1995,2953200,FALSE,Europe & Central Asia,Upper middle income,63.7854986995411,-31975,13.79,11.916
Moldova,MDA,"Population, total",SP.POP.TOTL,1996,2947293,FALSE,Europe & Central Asia,Upper middle income,64.0266538701591,-33369,12.928,12.027
Moldova,MDA,"Population, total",SP.POP.TOTL,1997,2936413,FALSE,Europe & Central Asia,Upper middle income,64.4045006609976,-41743,13.594,12.004
Moldova,MDA,"Population, total",SP.POP.TOTL,1998,2935227,FALSE,Europe & Central Asia,Upper middle income,64.9628726325855,-41975,12.612,11.883
Moldova,MDA,"Population, total",SP.POP.TOTL,1999,2930622,FALSE,Europe & Central Asia,Upper middle income,65.6630200138352,-43111,12.006,11.787
Moldova,MDA,"Population, total",SP.POP.TOTL,2000,2924668,FALSE,Europe & Central Asia,Upper middle income,66.4203601138285,-43854,11.708,11.819
Moldova,MDA,"Population, total",SP.POP.TOTL,2001,2918135,FALSE,Europe & Central Asia,Upper middle income,67.2174486905009,-45043,11.68,11.926
Moldova,MDA,"Population, total",SP.POP.TOTL,2002,2911385,FALSE,Europe & Central Asia,Upper middle income,68.0393547609246,-45833,11.683,12.112
Moldova,MDA,"Population, total",SP.POP.TOTL,2003,2903198,FALSE,Europe & Central Asia,Upper middle income,68.85736613795,-46947,12.166,12.277
Moldova,MDA,"Population, total",SP.POP.TOTL,2004,2896023,FALSE,Europe & Central Asia,Upper middle income,69.5842346403629,-52491,12.984,12.392
Moldova,MDA,"Population, total",SP.POP.TOTL,2005,2888985,FALSE,Europe & Central Asia,Upper middle income,70.0979161341686,-68681,13.119,12.425
Moldova,MDA,"Population, total",SP.POP.TOTL,2006,2880967,FALSE,Europe & Central Asia,Upper middle income,70.4265391482682,-72061,13.298,12.463
Moldova,MDA,"Population, total",SP.POP.TOTL,2007,2874299,FALSE,Europe & Central Asia,Upper middle income,70.7113045128707,-75734,13.691,12.477
Moldova,MDA,"Population, total",SP.POP.TOTL,2008,2868833,FALSE,Europe & Central Asia,Upper middle income,71.0462801468129,-79593,14.256,12.44
Moldova,MDA,"Population, total",SP.POP.TOTL,2009,2865213,FALSE,Europe & Central Asia,Upper middle income,71.4366698055426,-83546,14.951,12.336
Moldova,MDA,"Population, total",SP.POP.TOTL,2010,2862354,FALSE,Europe & Central Asia,Upper middle income,71.8248376957931,-84039,14.785,12.18
Moldova,MDA,"Population, total",SP.POP.TOTL,2011,2860699,FALSE,Europe & Central Asia,Upper middle income,72.0969137534275,-82271,14.264,12.185
Moldova,MDA,"Population, total",SP.POP.TOTL,2012,2860324,FALSE,Europe & Central Asia,Upper middle income,72.1829774166136,-81215,14.251,12.3
Moldova,MDA,"Population, total",SP.POP.TOTL,2013,2859558,FALSE,Europe & Central Asia,Upper middle income,71.9494974312337,-77571,13.795,12.558
Moldova,MDA,"Population, total",SP.POP.TOTL,2014,2857815,FALSE,Europe & Central Asia,Upper middle income,71.1653482250474,-67175,15.295,12.759
Moldova,MDA,"Population, total",SP.POP.TOTL,2015,2835978,FALSE,Europe & Central Asia,Upper middle income,70.0589368131714,-59399,15.227,13.094
Moldova,MDA,"Population, total",SP.POP.TOTL,2016,2803186,FALSE,Europe & Central Asia,Upper middle income,68.983696924511,-51642,14.88,13.246
Moldova,MDA,"Population, total",SP.POP.TOTL,2017,2755189,FALSE,Europe & Central Asia,Upper middle income,68.0235384558779,-43871,13.762,13.253
Moldova,MDA,"Population, total",SP.POP.TOTL,2018,2707203,FALSE,Europe & Central Asia,Upper middle income,67.1972110865303,-36085,13.275,13.63
Moldova,MDA,"Population, total",SP.POP.TOTL,2019,2664224,TRUE,Europe & Central Asia,Upper middle income,66.4191106875943,-41233,12.637,13.919
Moldova,MDA,"Population, total",SP.POP.TOTL,2020,2635130,TRUE,Europe & Central Asia,Upper middle income,65.7164519859204,-33405,12.077,14.759
Moldova,MDA,"Population, total",SP.POP.TOTL,2021,2595809,TRUE,Europe & Central Asia,Upper middle income,65.1563102257656,-33405,11.521,16.7
Moldova,MDA,"Population, total",SP.POP.TOTL,2022,2528654,TRUE,Europe & Central Asia,Upper middle income,64.7372708643745,89154,10.545,13.07
Moldova,MDA,"Population, total",SP.POP.TOTL,2023,2457783,TRUE,Europe & Central Asia,Upper middle income,64.3930689550613,-18570,10.755,13.606
Moldova,MDA,"Population, total",SP.POP.TOTL,2024,2389275,TRUE,Europe & Central Asia,Upper middle income,63.9997621056353,-27088,NA,NA
Madagascar,MDG,"Population, total",SP.POP.TOTL,1960,5111029,FALSE,Sub-Saharan Africa,Low income,51.4439362406279,0,47.641,21.485
Madagascar,MDG,"Population, total",SP.POP.TOTL,1961,5246158,FALSE,Sub-Saharan Africa,Low income,50.8834704257354,0,47.067,21.033
Madagascar,MDG,"Population, total",SP.POP.TOTL,1962,5384150,FALSE,Sub-Saharan Africa,Low income,50.3817548156863,0,46.507,20.614
Madagascar,MDG,"Population, total",SP.POP.TOTL,1963,5525185,FALSE,Sub-Saharan Africa,Low income,49.9670916026258,0,45.99,20.169
Madagascar,MDG,"Population, total",SP.POP.TOTL,1964,5669863,FALSE,Sub-Saharan Africa,Low income,49.8188404199537,-204,45.675,19.767
Madagascar,MDG,"Population, total",SP.POP.TOTL,1965,5819116,FALSE,Sub-Saharan Africa,Low income,49.8981202643151,-550,45.578,19.395
Madagascar,MDG,"Population, total",SP.POP.TOTL,1966,5974279,FALSE,Sub-Saharan Africa,Low income,49.9911746665309,-964,45.658,18.963
Madagascar,MDG,"Population, total",SP.POP.TOTL,1967,6136486,FALSE,Sub-Saharan Africa,Low income,50.0658927601236,-1383,45.861,18.6
Madagascar,MDG,"Population, total",SP.POP.TOTL,1968,6306493,FALSE,Sub-Saharan Africa,Low income,50.1177001133831,-1766,46.147,18.26
Madagascar,MDG,"Population, total",SP.POP.TOTL,1969,6484716,FALSE,Sub-Saharan Africa,Low income,50.1411858283385,-2216,46.457,17.996
Madagascar,MDG,"Population, total",SP.POP.TOTL,1970,6672003,FALSE,Sub-Saharan Africa,Low income,50.1328311752858,-2658,46.826,17.616
Madagascar,MDG,"Population, total",SP.POP.TOTL,1971,6868868,FALSE,Sub-Saharan Africa,Low income,50.0906772411408,-3118,47.211,17.422
Madagascar,MDG,"Population, total",SP.POP.TOTL,1972,7074398,FALSE,Sub-Saharan Africa,Low income,50.0228252653318,-3583,47.359,17.231
Madagascar,MDG,"Population, total",SP.POP.TOTL,1973,7288048,FALSE,Sub-Saharan Africa,Low income,49.9491324735284,-4037,47.387,16.958
Madagascar,MDG,"Population, total",SP.POP.TOTL,1974,7509726,FALSE,Sub-Saharan Africa,Low income,49.8861409857031,-4607,47.364,16.706
Madagascar,MDG,"Population, total",SP.POP.TOTL,1975,7739336,FALSE,Sub-Saharan Africa,Low income,49.8348501731932,-5173,47.368,16.516
Madagascar,MDG,"Population, total",SP.POP.TOTL,1976,7976831,FALSE,Sub-Saharan Africa,Low income,49.7876631576915,-5655,47.355,16.387
Madagascar,MDG,"Population, total",SP.POP.TOTL,1977,8222240,FALSE,Sub-Saharan Africa,Low income,49.7412140730507,-5957,47.362,16.3
Madagascar,MDG,"Population, total",SP.POP.TOTL,1978,8475864,FALSE,Sub-Saharan Africa,Low income,49.6936064571116,-5874,47.371,16.261
Madagascar,MDG,"Population, total",SP.POP.TOTL,1979,8737581,FALSE,Sub-Saharan Africa,Low income,49.6497285489959,-5126,47.218,16.231
Madagascar,MDG,"Population, total",SP.POP.TOTL,1980,9006032,FALSE,Sub-Saharan Africa,Low income,49.6268417863249,-4005,46.814,16.247
Madagascar,MDG,"Population, total",SP.POP.TOTL,1981,9279011,FALSE,Sub-Saharan Africa,Low income,49.6460155961673,-2864,46.205,16.295
Madagascar,MDG,"Population, total",SP.POP.TOTL,1982,9557671,FALSE,Sub-Saharan Africa,Low income,49.7093774052998,-2093,45.908,16.117
Madagascar,MDG,"Population, total",SP.POP.TOTL,1983,9843044,FALSE,Sub-Saharan Africa,Low income,49.8112956819407,-1979,45.463,15.992
Madagascar,MDG,"Population, total",SP.POP.TOTL,1984,10134550,FALSE,Sub-Saharan Africa,Low income,49.9469019370913,-1965,45.154,15.859
Madagascar,MDG,"Population, total",SP.POP.TOTL,1985,10433142,FALSE,Sub-Saharan Africa,Low income,50.1112919717142,-1947,44.813,15.656
Madagascar,MDG,"Population, total",SP.POP.TOTL,1986,10736857,FALSE,Sub-Saharan Africa,Low income,50.3153157390473,-1914,43.984,15.384
Madagascar,MDG,"Population, total",SP.POP.TOTL,1987,11047291,FALSE,Sub-Saharan Africa,Low income,50.5454481761435,-1896,43.762,15.011
Madagascar,MDG,"Population, total",SP.POP.TOTL,1988,11369462,FALSE,Sub-Saharan Africa,Low income,50.7708126043777,-1883,43.805,14.735
Madagascar,MDG,"Population, total",SP.POP.TOTL,1989,11704998,FALSE,Sub-Saharan Africa,Low income,50.9824371186378,-1848,43.85,14.437
Madagascar,MDG,"Population, total",SP.POP.TOTL,1990,12055639,FALSE,Sub-Saharan Africa,Low income,51.1735379601197,-1777,44.106,14.193
